gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
857850424	cc902858-60bd-49b9-a7ae-ae1015210295		Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus	Carpintero & Dellapé, 2005	AR	Paseo del Bosque, La Plata	Buenos Aires	PRESENT		610414e0-8040-11d9-8294-b8a03c50a862	-34.909052	-57.93552											2012298	2012298	PRESERVED_SPECIMEN	fcnym.unlp.edu.ar	ent-het	1079				CC_BY_4_0					2024-01-25T00:32:43.185Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
857850419	cc902858-60bd-49b9-a7ae-ae1015210295		Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus	Carpintero & Dellapé, 2005	AR	Paseo del Bosque, La Plata	Buenos Aires	PRESENT		610414e0-8040-11d9-8294-b8a03c50a862	-34.909052	-57.93552											2012298	2012298	PRESERVED_SPECIMEN	fcnym.unlp.edu.ar	ent-het	1074				CC_BY_4_0					2024-01-25T00:32:43.182Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
857850418	cc902858-60bd-49b9-a7ae-ae1015210295		Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus	Carpintero & Dellapé, 2005	AR	Paseo del Bosque, La Plata	Buenos Aires	PRESENT		610414e0-8040-11d9-8294-b8a03c50a862	-34.909052	-57.93552											2012298	2012298	PRESERVED_SPECIMEN	fcnym.unlp.edu.ar	ent-het	1077				CC_BY_4_0					2024-01-25T00:32:43.182Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
857850417	cc902858-60bd-49b9-a7ae-ae1015210295		Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus	Carpintero & Dellapé, 2005	AR	Paseo del Bosque, La Plata	Buenos Aires	PRESENT		610414e0-8040-11d9-8294-b8a03c50a862	-34.909052	-57.93552											2012298	2012298	PRESERVED_SPECIMEN	fcnym.unlp.edu.ar	ent-het	1080				CC_BY_4_0					2024-01-25T00:32:43.182Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
857850416	cc902858-60bd-49b9-a7ae-ae1015210295		Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus	Carpintero & Dellapé, 2005	AR	Paseo del Bosque, La Plata	Buenos Aires	PRESENT		610414e0-8040-11d9-8294-b8a03c50a862	-34.909052	-57.93552											2012298	2012298	PRESERVED_SPECIMEN	fcnym.unlp.edu.ar	ent-het	1081				CC_BY_4_0					2024-01-25T00:32:43.183Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
857850414	cc902858-60bd-49b9-a7ae-ae1015210295		Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus	Carpintero & Dellapé, 2005	AR	Paseo del Bosque, La Plata	Buenos Aires	PRESENT		610414e0-8040-11d9-8294-b8a03c50a862	-34.909052	-57.93552											2012298	2012298	PRESERVED_SPECIMEN	fcnym.unlp.edu.ar	ent-het	1071				CC_BY_4_0					2024-01-25T00:32:43.183Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
857850413	cc902858-60bd-49b9-a7ae-ae1015210295		Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus	Carpintero & Dellapé, 2005	AR	Paseo del Bosque, La Plata	Buenos Aires	PRESENT		610414e0-8040-11d9-8294-b8a03c50a862	-34.909052	-57.93552											2012298	2012298	PRESERVED_SPECIMEN	fcnym.unlp.edu.ar	ent-het	1073				CC_BY_4_0					2024-01-25T00:32:43.184Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
857850412	cc902858-60bd-49b9-a7ae-ae1015210295		Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus	Carpintero & Dellapé, 2005	AR	Paseo del Bosque, La Plata	Buenos Aires	PRESENT		610414e0-8040-11d9-8294-b8a03c50a862	-34.909052	-57.93552											2012298	2012298	PRESERVED_SPECIMEN	fcnym.unlp.edu.ar	ent-het	1075				CC_BY_4_0					2024-01-25T00:32:43.182Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
857850411	cc902858-60bd-49b9-a7ae-ae1015210295		Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus	Carpintero & Dellapé, 2005	AR	Paseo del Bosque, La Plata	Buenos Aires	PRESENT		610414e0-8040-11d9-8294-b8a03c50a862	-34.909052	-57.93552											2012298	2012298	PRESERVED_SPECIMEN	fcnym.unlp.edu.ar	ent-het	1078				CC_BY_4_0					2024-01-25T00:32:43.184Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
857850410	cc902858-60bd-49b9-a7ae-ae1015210295		Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus	Carpintero & Dellapé, 2005	AR	Paseo del Bosque, La Plata	Buenos Aires	PRESENT		610414e0-8040-11d9-8294-b8a03c50a862	-34.909052	-57.93552											2012298	2012298	PRESERVED_SPECIMEN	fcnym.unlp.edu.ar	ent-het	1076				CC_BY_4_0					2024-01-25T00:32:43.184Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
857850406	cc902858-60bd-49b9-a7ae-ae1015210295		Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus	Carpintero & Dellapé, 2005	AR	Paseo del Bosque, La Plata	Buenos Aires	PRESENT		610414e0-8040-11d9-8294-b8a03c50a862	-34.909052	-57.93552											2012298	2012298	PRESERVED_SPECIMEN	fcnym.unlp.edu.ar	ent-het	1072				CC_BY_4_0					2024-01-25T00:32:43.184Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4547997613	f553f8f9-b147-4f09-86e5-0d1ce1a91ce0	900fb7b6-5d83-4421-8e47-f342c7b47e9c	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus Carpintero & Dellapé, 2006		RE			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	-21.13317	55.53241	32290.0										2012298	2012298	HUMAN_OBSERVATION							CC_BY_4_0					2024-03-21T10:14:27.214Z		COUNTRY_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535932808	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/200857511	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		IL		HaMerkaz	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.315327	34.934131	223.0						2023-11-28T09:09	28	11	2023	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	200857511		Iris Engel	2024-02-29T23:00:17	CC_BY_NC_4_0	Iris Engel	Iris Engel			2024-03-08T22:06:02.236Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535926123	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/200946072	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		NZ		Auckland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.890537	174.718872	4.0						2024-03-02T10:42:46	2	3	2024	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	200946072		huhu	2024-03-01T22:23:21	CC_BY_NC_4_0	huhu	huhu			2024-03-08T21:51:26.017Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525336319	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199664956	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		BW		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-22.388757	26.704768							2024-02-18	18	2	2024	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	199664956		C. Mallory	2024-02-18T18:19:55	CC0_1_0	Botswanabugs	Botswanabugs			2024-03-08T22:06:08.410Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525290034	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199882077	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		FR		Languedoc-Roussillon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.684041	3.874881	12.0						2024-02-18T17:49:02	18	2	2024	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	199882077		Roland Godon	2024-02-20T09:49:26	CC_BY_4_0	Roland Godon	Roland Godon			2024-03-08T21:00:00.568Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525191149	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/199673798	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		BW		Central	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-22.388757	26.704768	2.0						2024-02-18	18	2	2024	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	199673798		C. Mallory	2024-02-18T18:19:28	CC0_1_0	Botswanabugs	Botswanabugs			2024-03-08T22:01:34.031Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4519312600	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/198602509	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		ES		Islas Canarias	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	28.08363	-15.508251	4.0						2024-02-03T18:07Z	3	2	2024	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	198602509		Carmen González	2024-02-06T22:34:13	CC_BY_NC_4_0	Carmen González	Carmen González			2024-03-08T20:58:04.401Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516812094	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/197210679	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		NZ		Auckland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.847854	174.784417	11.0						2024-01-20T11:20:41	20	1	2024	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	197210679		Jo Mackisack	2024-01-21T09:20:52	CC_BY_NC_4_0	Jo Mackisack	Jo Mackisack			2024-03-08T20:38:01.471Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516495200	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/197945323	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		NZ		Auckland	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-36.902479	174.6548	5.0						2024-01-30T12:50:24	30	1	2024	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	197945323		Stephen Thorpe	2024-01-30T03:42:36	CC_BY_4_0	Stephen Thorpe	Stephen Thorpe			2024-03-08T22:02:12.305Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4512345689	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/196672300	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		ZA		Gauteng	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-25.878598	28.213448	200.0						2023-12-12T14:15	12	12	2023	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	196672300		microodyssey	2024-01-14T16:15:59	CC_BY_NC_4_0	microodyssey	microodyssey			2024-03-08T21:03:30.345Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4510168517	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/195880470	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.642392	-117.694965	4.0						2024-01-05T16:32:53	5	1	2024	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	195880470		kburritt	2024-01-06T00:33:15	CC_BY_NC_4_0	kburritt	kburritt			2024-03-08T21:46:56.644Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507669349	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194601282	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		IT		Sicily	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.164694	14.930291	305.0						2020-09-20T13:45	20	9	2020	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	194601282		Emanuele Santarelli	2023-12-26T00:52:47	CC_BY_4_0	Mario Bassini	Mario Bassini			2024-03-08T21:04:10.390Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4501688941	26098c25-8f7f-4c71-97ac-1d3db181c65e	http://n2t.net/ark:/65665/3f056bdc2-e13b-48d8-bce8-54156c29a4a5	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		AR	La plata, Mus. Ciencias Naturales	Buenos Aires	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862	-34.9167	-57.95							2006-02-20	20	2	2006	2012298	2012298	MATERIAL_SAMPLE	USNM	ENT	USNMENT01345288.2				CC0_1_0					2024-03-01T11:33:40.847Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4501686931	26098c25-8f7f-4c71-97ac-1d3db181c65e	http://n2t.net/ark:/65665/3b4d29023-fc52-4af9-bcc9-4917781a5a3b	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		AR	La plata, Mus. Ciencias Naturales	Buenos Aires	PRESENT	1	bc092ff0-02e4-11dc-991f-b8a03c50a862	-34.9167	-57.95							2006-02-20	20	2	2006	2012298	2012298	MATERIAL_SAMPLE	USNM	ENT	USNMENT01345287.2				CC0_1_0					2024-03-01T11:33:37.595Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
4500857892	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/194154404	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		NZ		Waikato	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-37.300361	175.545853	13.0						2023-12-17T14:32:31	17	12	2023	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	194154404		Stephen Thorpe	2023-12-17T02:07:55	CC_BY_4_0	Chris Parminter	Chris Parminter			2024-03-08T20:46:51.190Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4500515077	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193935453	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		AU		South Australia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-34.905805	138.616196							2023-12-14T17:52:54	14	12	2023	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	193935453		whittie	2023-12-14T08:18:52	CC_BY_NC_4_0	whittie	whittie			2024-03-08T20:55:48.178Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465731641	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/193563828	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		AU		New South Wales	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-33.895186	151.198356							2023-12-10T14:41:27	10	12	2023	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	193563828		Will Cornwell	2023-12-10T04:52:09	CC_BY_4_0	Will Cornwell	Will Cornwell			2024-03-08T21:16:07.306Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4461426694	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/288160436	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		ES	Spain - Villa de Madrid	Spain - Comunidad Autónoma de Madrid	PRESENT	200	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	40.418957	-3.686915	25.0						2023-09-12	12	9	2023	2012298	2012298	HUMAN_OBSERVATION		Observations	OBS.288160436				CC_BY_NC_4_0	Stichting Observation International	User 160439			2024-01-25T12:05:47.122Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4459683126	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/290612591	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		ES	Spain - Área urbana Trujillo	Spain - Cáceres	PRESENT	1	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	39.451427	-5.876787	74.0						2023-10-14	14	10	2023	2012298	2012298	HUMAN_OBSERVATION		Observations	OBS.290612591				CC_BY_NC_4_0	Stichting Observation International	User 149171			2024-01-25T11:58:57.392Z	StillImage	COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4446214442	040c5662-da76-4782-a48e-cdea1892d14c	GMSJE722-18	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		UNRANKED	BOLD:ACY9011	BOLD:ACY9011		ZA	Kingsway Campus - Auckland Park	Gauteng	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-26.1826	27.9975			1722.0	0.0			2017-04-05	5	4	2017	10525119	2012298	MATERIAL_SAMPLE	Centre for Biodiversity Genomics		BIOUG38220-H11		Kate Perez		CC_BY_4_0		Ross Stewart			2024-03-22T02:13:53.086Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4446133444	040c5662-da76-4782-a48e-cdea1892d14c	GMSJG118-18	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		UNRANKED	BOLD:ACY9011	BOLD:ACY9011		ZA	Kingsway Campus - Auckland Park	Gauteng	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-26.1826	27.9975			1722.0	0.0			2017-05-03	3	5	2017	10525119	2012298	MATERIAL_SAMPLE	Centre for Biodiversity Genomics		BIOUG38440-B06		Kate Perez		CC_BY_4_0		Ross Stewart			2024-03-22T02:13:57.899Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4446101236	040c5662-da76-4782-a48e-cdea1892d14c	GMSJB131-18	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		UNRANKED	BOLD:ACY9011	BOLD:ACY9011		ZA	Kingsway Campus - Auckland Park	Gauteng	PRESENT		b3bf3a83-1f68-4541-a03f-330d30d567f5	-26.1826	27.9975			1722.0	0.0			2017-02-22	22	2	2017	10525119	2012298	MATERIAL_SAMPLE	Centre for Biodiversity Genomics		BIOUG38004-A11		Kate Perez		CC_BY_4_0		Ross Stewart			2024-03-22T02:12:45.869Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
4442592420	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/190995202	Animalia	Arthropoda	Insecta	Hemiptera	Thaumastocoridae	Thaumastocoris	Thaumastocoris peregrinus		SPECIES	Thaumastocoris peregrinus D.L.Carpintero & Dellapé, 2006	Thaumastocoris peregrinus		IT		Lazio	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.855553	12.47133							2023-11-14T13:59:26	14	11	2023	2012298	2012298	HUMAN_OBSERVATION	iNaturalist	Observations	190995202		Konstantin Grebennikov	2023-11-16T11:36:14	CC_BY_NC_4_0	Agus Camacho	Agus Camacho			2024-03-08T20:45:17.908Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
