Date,Location,Province,seq. no 00:,Lat.,Long,Host,"Galls present/ absent (1= present, 0=absent)",No emergence,Leptocybe F,Leptocybe M,Total Leptocybe,Quadrastichus,Total wasps,% parasitism,other,,,,,
31/03/2017,Kanchanaburi,Kanchanaburi,10,14.57272616,99.71082172,Euc.sp,0,,,,0,,0,,,,,,,
31/03/2017,Kanchanaburi,Kanchanaburi,11,14.57511106,99.699467,Euc.sp,0,,,,0,,0,,,,,,,
31/03/2017,Kanchanaburi,Kanchanaburi,11,14.57511106,99.699467,Euc.sp,0,,,,0,,0,,,,,,,
31/03/2017,Kanchanaburi,Kanchanaburi,12,14.57704824,99.69562991,Euc.sp,0,,,,0,,0,,,,,,,
31/03/2017,Kanchanaburi,Kanchanaburi,13,14.58062602,99.66858974,Euc.sp,0,,,,0,,0,,,,,,,
31/03/2017,Kanchanaburi,Kanchanaburi,14,14.58537641,99.65445603,Euc.sp,0,,,,0,,0,,,,,,,
31/03/2017,Kanchanaburi,Kanchanaburi,15,14.59599803,99.62196567,Euc.sp,0,,,,0,,0,,,,,,,
31/03/2017,Kanchanaburi,Kanchanaburi,16,14.60085269,99.51851534,Euc.sp,1,x,,,0,,0,,,,,,,
31/03/2017,Kanchanaburi,Kanchanaburi,17,14.6458191,99.46047952,Euc.sp,0,,,,0,,0,,,,,,,
31/03/2017,Kanchanaburi,Kanchanaburi,18,14.67992674,99.44445512,Euc.sp,0,,,,0,,0,,,,,,,
31/03/2017,Kanchanaburi,Kanchanaburi,19,14.72509042,99.42368186,Euc.sp,0,,,,0,,0,,,,,,,
31/03/2017,Kanchanaburi,Kanchanaburi,20,14.62833351,99.4221864,Euc.sp,0,,,,0,,0,,,,,,,
21/04/2017,Trat,Trat,1,13.09501899,101.390295,Euc.sp,1,x,,,0,,0,,,,,,,
21/04/2017,Trat,Trat,2,13.09469302,101.390428,Euc.sp,0,,,,0,,0,,,,,,,
5/05/2017,Supanburi,Suphan Buri,1,14.50996359,99.97298498,Euc.sp,1,,,,0,2,2,100.00,,,,,,
5/05/2017,Supanburi,Suphan Buri,2,14.50991276,99.96997813,Euc.sp,1,x,,,0,,0,,,,,,,
5/05/2017,Supanburi,Suphan Buri,3,14.50991276,99.96997813,Euc.sp,0,,,,0,,0,,,,,,,
5/05/2017,Kanchanaburi,Kanchanaburi,4,14.56754104,99.75276255,Euc.sp,0,,,,0,,0,,,,,,,
5/05/2017,Kanchanaburi,Kanchanaburi,5,14.5566133,99.73484808,Euc.sp,1,,1,,1,1,2,33.33,,,,,,
5/05/2017,Kanchanaburi,Kanchanaburi,6,14.57272616,99.71082172,Euc.sp,0,,,,0,,0,,,,,,,
5/05/2017,Kanchanaburi,Kanchanaburi,7,14.58537641,99.65445603,Euc.sp,0,,,,0,,0,,,,,,,
5/05/2017,Kanchanaburi,Kanchanaburi,8,14.59599803,99.62196567,Euc.sp,1,x,,,0,,0,,,,,,,
5/05/2017,Kanchanaburi,Kanchanaburi,9,14.60085269,99.51851534,Euc.sp,0,,,,0,,0,,,,,,,
5/05/2017,Kanchanaburi,Kanchanaburi,10,14.6458191,99.46047952,Euc.sp,0,,,,0,,0,,,,,,,
11/05/2017,Road -238,Nakhonratchasima,1,15.383743,102.463606,Euc.sp,1,,,,0,6,6,100.00,,,,,,
11/05/2017,Road - 239,Nakhonratchasima,2,15.38371501,102.463424,Euc.sp,0,,,,0,,0,,,,,,,
11/05/2017,Road - 240,Nakhonratchasima,3,15.67745998,102.576026,Euc.sp,1,,1,,1,6,7,75.00,,,,,,
11/05/2017,Road - 241,Mahasarakham,4,16.04863898,102.924808,Euc.sp,0,,,,0,,0,,,,,,,
11/05/2017,Road - 242,Mahasarakham,5,16.55347397,103.63615,Euc.sp,1,x,,,0,,0,,,,,,,
11/05/2017,Road - 243,Karasin,6,16.64297299,103.711853,Euc.sp,1,,,,0,4,4,100.00,,,,,,
12/05/2017,Road - 244,Karasin,7,16.72507499,103.758829,Euc.sp,0,,,,0,,0,,,,,,,
12/05/2017,Road - 245,Sakonnakhon,8,17.31054699,103.942964,Euc.sp,0,,,,0,,0,,,,,,,
12/05/2017,Road - 246,Sakonnakhon,9,17.36358901,103.828526,Euc.sp,1,x,,,0,,0,,,,,,,
12/05/2017,Road - 247,Sakonnakhon,10,17.36635697,103.823577,Euc.sp,0,,,,0,,0,,,,,,,
12/05/2017,Road - 248,Sakonnakhon,11,17.48303801,103.73022,Euc.sp,1,x,,,0,,0,,,,,,,
12/05/2017,Road - 249,Sakonnakhon,12,17.570761,103.73167,Euc.sp,1,,,,0,15,15,100.00,,,,,,
12/05/2017,Road - 250,Sakonnakhon,13,17.589098,103.736878,Euc.sp,0,,,,0,,0,,,,,,,
12/05/2017,Road - 251,Sakonnakhon,14,17.63411896,103.798054,Euc.sp,0,,,,0,,0,,,,,,,
12/05/2017,Road - 252,Sakonnakhon,15,17.69092597,103.805738,Euc.sp,0,,,,0,,0,,,,,,,
12/05/2017,Road - 253,Sakonnakhon,16,17.692872,103.805955,Euc.sp,0,,,,0,,0,,,,,,,
12/05/2017,Road - 254,Sakonnakhon,17,17.52922104,104.09277,Euc.sp,0,,,,0,,0,,,,,,,
12/05/2017,Road - 255,Mahasarakham,18,16.04547498,102.888489,Euc.sp,0,,,,0,,0,,,,,,,
18/10/2017,Road - 219,Chachoengsao ,1,13.68105233,101.242455,Euc.sp,1,,,,0,1,1,100.00,,,,,,
18/10/2017,Road - 220,Chachoengsao ,2,13.63379264,101.3212568,Euc.sp,0,,,,0,6,6,100.00,,,,,,
18/10/2017,Road - 221,Chachoengsao ,3,13.6958235,101.4249276,Euc.sp,1,,,,0,1,1,100.00,,,,,,
18/10/2017,Road - 222,Chachoengsao ,4,13.71284849,101.4666834,Euc.sp,1,,,,0,,0,,,,,,,
18/10/2017,Road - 223,Chachoengsao ,5,13.7186683,101.4668567,Euc.sp,1,,34,,34,21,55,23.60,,,,,,
18/10/2017,Road - 224,Chachoengsao ,6,13.78155311,101.5490718,Euc.sp,1,,39,,39,160,199,67.23,,,,,,
18/10/2017,Road - 225,Prachinburi,7,13.76938937,101.5971917,Euc.sp,1,,15,,15,12,27,28.57,,,,,,
18/10/2017,Road - 226,Nakhonratchasima,8,14.67984427,101.8965745,Euc.sp,1,,,,0,10,10,100.00,,,,,,
18/10/2017,Road - 227,Nakhonratchasima,9,14.63589812,101.8373495,Euc.sp,0,,,,0,,0,,,,,,,
18/10/2017,Road - 228,Nakhonratchasima,10,14.61345918,101.8780208,Euc.sp,0,,2,,2,1,3,20.00,,,,,,
18/10/2017,Road - 229,Nakhonratchasima,11,14.5941756,101.8882667,Euc.sp,0,,2,,2,,2,0.00,,,,,,
18/10/2017,Road - 230,Nakhonratchasima,12,14.59290792,101.8907481,Euc.sp,1,,,,0,1,1,100.00,,,,,,
18/10/2017,Road - 231,Nakhonratchasima,13,14.59029227,101.8942467,Euc.sp,0,,,,0,1,1,100.00,,,,,,
18/10/2017,Road - 232,Nakhonratchasima,14,14.58963554,101.8927385,Euc.sp,1,x,,,0,,0,,,,,,,
18/10/2017,Road - 233,Nakhonratchasima,15,14.58195437,101.8918545,Euc.sp,1,x,,,0,,0,,,,,,,
19/10/2017,Road - 234,Nakhonratchasima,16,14.49313218,101.943473,Euc.sp,1,x,,,0,,0,,,,,,,
19/10/2017,Road - 235,Nakhonratchasima,17,14.55720437,101.9657081,Euc.sp,0,,,,0,,0,,,,,,,
19/10/2017,Road - 236,Nakhonratchasima,18,14.77762118,101.9692718,Euc.sp,0,,,,0,,0,,,,,,,
19/10/2017,Road - 237,Nakhonratchasima,19,14.79791318,101.9009737,Euc.sp,1,x,,,0,,0,,,,,,,
19/10/2017,Road - 238,Nakhonratchasima,20,14.79978863,101.8951693,Euc.sp,0,,,,0,,0,,,,,,,
19/10/2017,Road - 239,Nakhonratchasima,21,14.80615611,101.8636905,Euc.sp,0,,,,0,,0,,,,,,,
19/10/2017,Road - 240,Nakhonratchasima,22,14.84351987,101.7477754,Euc.sp,1,x,,,0,,0,,,,,,,
19/10/2017,Road - 241,Saraburi,23,14.53204072,100.9737648,Euc.sp,0,,,,0,,0,,,,,,,
19/10/2017,Road - 242,Saraburi,24,14.52478375,100.9807329,Euc.sp,1,x,,,0,,0,,,,,,,
,,,,,,,,,,,0,,0,,,,,,,
,,,,,Sum,,191,0,2559,12,,1900,,,,,,,,
,,,,,Number samples with males,,,No samples with males,,3,,,,,,,,,,
,,,,,Count,,,,,,72,78,96,,,,,,,
,,,,,Average,,,,,,,,,45.77,,,,,,
